funcion,estudios,experiencia,ubicacion,skills,tecnologias_aptitudes,idiomas,vacaciones,beneficios,portal_empleo,salario_medio,modalidad_Híbrido,modalidad_Presencial,modalidad_Remoto,jornada_Jornada completa,jornada_Media jornada,jornada_Por horas,contrato_Indefinido,contrato_Otros,contrato_Prácticas,contrato_Temporal
41609.14179104477,0,0.0,0,6,6,1,25.0,4,1,32500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,7,0,1,22.0,8,1,86000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,24.0,15,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,6,0,1,24.0,4,1,27500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43352.96491702741,0,0.0,0,3,10,1,30.0,4,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,7,3,1,23.0,8,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,6,7,1,25.0,4,1,27500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,6,0,1,25.0,9,1,60000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36928.4375,0,0.0,0,7,1,1,26.0,4,1,37000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,6,3,1,30.0,4,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,4,0,1,23.0,6,1,29000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,8,5,1,26.0,0,1,32500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,4,3,1,25.0,3,1,43000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,5,6,1,24.0,4,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36928.4375,0,0.0,0,0,1,1,23.0,3,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,8,3,1,23.0,7,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,4,6,1,24.0,7,1,125000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,7,0,1,23.0,9,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,7,7,1,23.0,2,1,32500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,5,0,1,22.0,1,1,40000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,23.0,6,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,3,0,1,24.0,2,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,5,2,1,23.0,5,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41980.07929104478,0,0.0,0,7,8,1,24.0,6,1,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,6,6,1,25.0,0,1,24500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,7,7,1,25.0,6,1,55000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,8,5,1,23.0,6,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,6,2,1,23.0,8,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,11,0,1,24.0,6,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,5,7,1,23.0,2,1,32000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,3,2,1,24.0,3,1,29500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,5,3,1,23.0,9,1,56000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,9,0,1,23.0,5,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41980.07929104478,0,0.0,0,7,8,1,22.0,9,1,23000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,7,3,1,22.0,6,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,7,3,1,23.0,6,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,8,4,1,23.0,8,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,7,4,1,23.0,12,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41980.07929104478,0,0.0,0,6,8,1,24.0,7,1,40500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,9,7,1,25.0,6,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36928.4375,0,0.0,0,4,1,1,23.0,8,1,75000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,23.0,2,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,8,4,1,27.0,9,1,70000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,7,7,1,25.0,5,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,8,6,1,22.0,5,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,23.0,3,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40416.31313131313,0,0.0,0,5,11,1,25.0,7,1,72500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,24.0,10,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,7,4,1,24.0,5,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,5,5,1,25.0,5,1,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,9,0,1,25.0,14,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,8,6,1,23.0,0,1,52500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,4,7,1,26.0,0,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,8,4,1,22.0,7,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,5,6,1,22.0,7,1,26000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,3,3,1,28.0,2,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37178.9375,0,0.0,0,8,9,1,22.0,5,1,33000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,8,3,1,22.0,7,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43352.96491702741,0,0.0,0,7,10,1,25.0,9,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,8,7,1,26.0,1,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,0,5,1,25.0,13,1,67500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,9,5,1,25.0,3,1,85000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,7,0,1,26.0,4,1,77500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,24.0,6,1,42500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,8,7,1,26.0,1,1,30000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,0,4,1,22.0,0,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,25.0,7,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,5,7,1,23.0,5,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,6,7,1,22.0,4,1,44000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,23.0,7,1,42500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,8,0,1,24.0,7,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,5,3,1,22.0,7,1,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,0,5,1,28.0,2,1,51500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,24.0,4,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,4,0,1,25.0,4,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,5,5,1,22.0,5,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,9,0,1,24.0,3,1,32000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,23.0,10,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,10,4,1,23.0,12,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,23.0,10,1,55000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,4,5,1,23.0,3,1,52500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,7,4,1,24.0,4,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,8,6,1,22.0,5,1,42500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,12,0,1,22.0,0,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,25.0,0,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,23.0,6,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,12,4,1,24.0,0,1,56000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,22.0,0,1,32500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,22.0,9,1,32000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,8,4,1,24.0,6,1,42500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,9,4,1,30.0,4,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,24.0,6,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,11,0,1,25.0,7,1,52500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,7,3,1,23.0,9,1,44000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,10,4,1,23.0,12,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,3,5,1,24.0,0,1,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,6,6,1,23.0,1,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,3,4,1,30.0,4,1,32500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,6,7,1,22.0,11,1,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,5,6,1,30.0,4,1,46000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,8,5,1,23.0,6,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,7,4,1,23.0,5,1,52500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,23.0,0,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,6,4,1,26.0,6,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,2,2,1,24.0,5,1,45000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,2,2,1,24.0,5,1,45000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,3,4,1,30.0,4,1,32500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,5,0,1,30.0,4,1,75000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41980.07929104478,0,0.0,0,7,8,1,25.0,7,1,65000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,8,3,1,23.0,3,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,23.0,3,1,77500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,5,0,1,25.0,6,1,38000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,0,5,1,23.0,0,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,8,0,1,23.0,6,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36928.4375,0,0.0,0,8,1,1,23.0,7,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,8,3,1,24.0,2,1,72500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,5,5,1,30.0,4,1,48500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,4,2,1,22.0,5,1,52500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,6,2,1,25.0,15,1,40000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,7,4,1,23.0,0,1,27500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,3,5,1,30.0,4,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,23.0,3,1,50500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,6,7,1,22.0,0,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,4,0,1,30.0,4,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,22.0,7,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,6,4,1,22.0,13,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,24.0,6,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,8,5,1,24.0,13,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,8,7,1,26.0,1,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,7,0,1,25.0,5,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,13,5,1,26.0,6,1,52500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,3,0,1,23.0,6,1,27500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,7,5,1,23.0,0,1,27500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,8,2,1,25.0,6,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,22.0,8,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,10,4,1,23.0,10,1,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,22.0,5,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,23.0,4,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,23.0,7,1,70000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,5,4,1,23.0,7,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,0,6,1,22.0,1,1,42000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,3,5,1,22.0,8,1,48500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,4,5,1,25.0,6,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40191.17559523809,0,0.0,0,7,2,1,22.0,5,1,65000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,5,7,1,25.0,0,1,62500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,100000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,7,6,1,23.0,7,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,0,6,1,22.0,3,1,80000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41980.07929104478,0,0.0,0,0,8,1,22.0,0,1,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43352.96491702741,0,0.0,0,0,10,1,22.0,8,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41980.07929104478,0,0.0,0,0,8,1,23.0,6,1,42500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36811.155157715264,0,0.0,0,0,4,1,22.0,8,1,48500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37178.9375,0,0.0,0,0,9,1,22.0,7,1,29500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,26.0,7,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,0,5,1,22.0,2,1,65000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43352.96491702741,0,0.0,0,0,10,1,22.0,5,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,23.0,4,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,41200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,42500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,24.0,2,1,72500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,6,0,1,25.0,12,1,40000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,7,1,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,65000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,65000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,65000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,5,5,1,30.0,4,1,46000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,60000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,63000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,42500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,2,1,25000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,30000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,30.0,4,1,80000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,0,0,1,22.0,0,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39778.75,0,0.0,0,6,12,1,22.0,2,1,35000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,8,7,1,29.0,0,1,67500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49333.33333333333,0,0.0,0,11,0,1,24.0,7,1,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,6,7,1,23.0,5,1,55000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34954.95710784313,0,0.0,0,6,7,0,23.0,5,1,55000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41545.99788647342,0,0.0,0,6,3,1,22.0,6,1,55000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41609.14179104477,0,0.0,0,5,6,0,26.0,3,1,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39794.12293734945,0,0.0,0,6,5,1,24.0,7,1,47500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
